dt,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather_val_1,weather_val_2,weather_val_3,weather_val_4,weather_val_5,weather_val_6,weather_val_7,weather_val_8,weather_val_9,weather_val_10,weather_val_11,weather_val_12,weather_val_13,weather_val_14,weather_val_15,weather_val_16,weather_val_17,weather_val_18,weather_val_19,weather_val_20,weather_val_21,weather_val_22,weather_val_23,weather_val_24,weather_val_25,forecast10min,forecast20min,forecast30min,forecast40min,forecast50min,forecast60min
1715829000,1.8243719640974072,2.070617674794641,0.537130409865606,-0.8108673477018882,0.6815872934263337,-1.267719826839091,0.5094721129375396,-0.1671135990234368,-0.5284545865640236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715829600,1.8243719640974072,2.070617674794641,0.537130409865606,-0.8108673477018882,0.6815872934263337,-0.3036134531418812,0.5094721129375396,0.1573359378644695,-0.3493626911520969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715830200,1.8243719640974072,2.070617674794641,0.537130409865606,-0.8762074998141413,0.5847482198613206,-0.3036134531418812,0.5094721129375396,0.1573359378644695,-0.3493626911520969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715830800,2.0518357360135373,2.201335893981873,0.537130409865606,-0.9415476519263944,0.6890364529313493,-0.3036134531418812,0.5094721129375396,0.1573359378644695,-0.3493626911520969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715831400,2.0518357360135373,2.201335893981873,0.537130409865606,-0.9415476519263944,0.6890364529313493,-0.3036134531418812,0.5094721129375396,-0.1671135990234368,0.0983670473777196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715832000,2.2752376548597404,2.3297198592550497,0.537130409865606,-1.0068878040386475,0.7858755264963624,-0.3036134531418812,0.5094721129375396,-0.1671135990234368,0.0983670473777196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715832600,2.7261033456220507,2.588822043715445,0.537130409865606,-1.2029082603754069,0.8715408608038837,-0.3036134531418812,0.5094721129375396,-0.1671135990234368,0.0983670473777196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715833200,2.5027014267758707,2.460438078442281,0.1147584590394663,-1.1375681082631537,0.7821509467438652,-0.3036134531418812,0.5094721129375396,-0.4853237217404218,0.2774589427896463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715833800,2.5027014267758707,2.460438078442281,0.1147584590394663,-1.2029082603754069,0.6815872934263337,-0.3036134531418812,0.5094721129375396,-0.4853237217404218,0.2774589427896463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715834400,2.7261033456220507,2.588822043715445,0.1147584590394663,-1.2029082603754069,0.8715408608038837,-0.3036134531418812,0.5094721129375396,-0.4853237217404218,0.2774589427896463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715835000,2.7261033456220507,2.588822043715445,-0.3076134917866734,-1.2682484124876598,0.767252627733855,-0.3036134531418812,0.5094721129375396,-0.1671135990234368,-0.2598167434461336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715835600,2.953567117538181,2.719540262902677,-0.3076134917866734,-1.2682484124876598,0.9646553546163996,-0.3036134531418812,0.5094721129375396,-0.1671135990234368,-0.2598167434461336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715836200,2.7261033456220507,2.588822043715445,-0.3076134917866734,-1.2029082603754069,0.8715408608038837,-0.3036134531418812,0.5094721129375396,-0.1671135990234368,-0.2598167434461336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715836800,2.7261033456220507,2.588822043715445,-0.3076134917866734,-1.3335885645999128,0.6629643946638475,-0.3036134531418812,0.5094721129375396,0.1573359378644695,-0.6180005342699869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715837400,2.953567117538181,2.719540262902677,-0.3076134917866734,-1.398928716712166,0.7486297289713476,-0.3036134531418812,0.5094721129375396,0.1573359378644695,-0.6180005342699869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715838000,2.953567117538181,2.719540262902677,-0.3076134917866734,-1.3335885645999128,0.8566425417938736,-0.3036134531418812,0.5094721129375396,0.1573359378644695,-0.6180005342699869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715838600,2.953567117538181,2.719540262902677,-0.7299854426128132,-1.398928716712166,0.7486297289713476,1.383572700828236,0.5094721129375396,-0.4853237217404218,-1.3343681159176934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715839200,2.953567117538181,2.719540262902677,-0.7299854426128132,-1.3335885645999128,0.8566425417938736,1.383572700828236,0.5094721129375396,-0.4853237217404218,-1.3343681159176934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715839800,3.181030889454312,2.850258482089909,-0.7299854426128132,-1.464268868824419,0.8342950632788689,1.383572700828236,0.5094721129375396,-0.4853237217404218,-1.3343681159176934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715840400,3.4044328083005144,2.978642447363085,-0.7299854426128132,-1.5949491730489254,0.8007738455063725,-0.3036134531418812,0.5094721129375396,-0.4853237217404218,0.0983670473777196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715841000,2.2752376548597404,2.3297198592550497,-0.7299854426128132,-0.8108673477018882,1.0726681674389045,-0.3036134531418812,0.5094721129375396,-0.4853237217404218,0.0983670473777196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715841600,3.3475668653214874,2.81991318120716,-0.7299854426128132,-1.986990085722444,0.0335104164912413,-0.3036134531418812,0.5094721129375396,-0.4853237217404218,0.0983670473777196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715842200,-0.3081008976163052,-0.0068683087167247,-0.3076134917866734,0.6266159987676798,0.562400741346316,1.383572700828236,-6.6603408953200125,5.292373800532681,-0.1702707957401702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715842800,-0.3081008976163052,-0.0068683087167247,-0.3076134917866734,0.6266159987676798,0.562400741346316,1.383572700828236,-6.6603408953200125,5.292373800532681,-0.1702707957401702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715843400,-0.3081008976163052,-0.0068683087167247,-0.3076134917866734,0.6266159987676798,0.562400741346316,1.383572700828236,-6.6603408953200125,5.292373800532681,-0.1702707957401702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715844000,-0.7142862046093934,-0.7678350846995347,-0.7299854426128132,0.9533167593289452,0.5363286830788141,1.383572700828236,-1.0491828888575805,2.403525039396129,0.187912995083683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715844600,-0.7142862046093934,-0.7678350846995347,-0.7299854426128132,0.9533167593289452,0.5363286830788141,1.383572700828236,-1.0491828888575805,2.403525039396129,0.187912995083683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715845200,-0.7142862046093934,-0.7678350846995347,-0.7299854426128132,0.9533167593289452,0.5363286830788141,1.383572700828236,-1.0491828888575805,2.403525039396129,0.187912995083683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715845800,-0.3081008976163052,0.1051758791580493,-0.7299854426128132,0.9533167593289452,0.90506207857638,1.383572700828236,0.5094721129375396,1.118205720186346,0.3670048904956096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1715846400,-0.3081008976163052,0.1051758791580493,-0.7299854426128132,0.9533167593289452,0.90506207857638,1.383572700828236,0.5094721129375396,1.118205720186346,0.3670048904956096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
